Index	Gene_name	Gene_list_index	Source	Ensembl_gene_id	Ensembl_transcript_id	RefSeq_mRNA_id	HGNC_symbol	Alias	Info
11	Sult1a1	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000030711	ENSMUST00000106372|ENSMUST00000155419|ENSMUST00000106373	NM_133670		Stp1|PST	Regulation: UP|Probe.Set:ILMN_2745370|Identifier:NM_133670.1|FirstOfLocuslink:NP_598431.1|FirstOfName:Sult1a1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:3.37297151633553e-24|ANOVA.CELL:6.38194857350859e-37|ANOVA.INT:1.4432288962965401e-05|FDR_ANOVA.TREAT:8.6524214886265e-21|FDR_ANOVA.CELL:1.5485028556657202e-35|FDR_ANOVA.INT:0.00170870900147683|TTEST.ASTRO.DEX:8.59542268745096e-08|TTEST.ASTRO.ALD:1.44070149736097e-06|TTEST.ASTRO.DHT:0.511382193394751|TTEST.ASTRO.PRG:0.0060125289650248505|TTEST.ASTRO.ESR:0.8906920707908651|TTEST.NEURO.DEX:4.48252717352088e-05|TTEST.NEURO.ALD:0.14834296518258602|TTEST.NEURO.DHT:0.5004762135409441|TTEST.NEURO.PRG:0.538139855808629|TTEST.NEURO.ESR:0.446917789492408|FDR_TTEST.ASTRO.DEX:0.00015875401886814402|FDR_TTEST.ASTRO.ALD:0.00583713243733652|FDR_TTEST.ASTRO.DHT:0.958176671345188|FDR_TTEST.ASTRO.PRG:0.728171641005082|FDR_TTEST.ASTRO.ESR:0.9948439020384391|FDR_TTEST.NEURO.DEX:0.17560259494920602|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:2.53730208333333|FOLD.ASTRO.ALD:1.50678125|FOLD.ASTRO.DHT:0.0447343749999991|FOLD.ASTRO.PRG:0.543393229166668|FOLD.ASTRO.ESR:0.0147526041666666|FOLD.NEURO.DEX:1.90926041666667|FOLD.NEURO.ALD:0.43653645833333404|FOLD.NEURO.DHT:-0.116450520833332|FOLD.NEURO.PRG:-0.10611197916666601|FOLD.NEURO.ESR:-0.13108072916666602
12	Gm1698	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000074404	ENSMUST00000136749|ENSMUST00000211230			LOC382003	Regulation: UP|Probe.Set:ILMN_2916173|Identifier:NM_001033467.1|FirstOfLocuslink:NP_001028639.1|FirstOfName:Gm1698|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:5.929076471369071e-17|ANOVA.CELL:1.16838490971016e-22|ANOVA.INT:0.0024932682016560103|FDR_ANOVA.TREAT:3.80234968040272e-14|FDR_ANOVA.CELL:7.400412183944711e-22|FDR_ANOVA.INT:0.127068615831418|TTEST.ASTRO.DEX:6.961793339681971e-05|TTEST.ASTRO.ALD:0.000872615967024443|TTEST.ASTRO.DHT:0.734365172034918|TTEST.ASTRO.PRG:0.352125925372949|TTEST.ASTRO.ESR:0.349742343717425|TTEST.NEURO.DEX:4.5636746640760505e-05|TTEST.NEURO.ALD:0.0781488856000545|TTEST.NEURO.DHT:0.200094179921843|TTEST.NEURO.PRG:0.796455056718236|TTEST.NEURO.ESR:0.5435005486098371|FDR_TTEST.ASTRO.DEX:0.0091163855031134|FDR_TTEST.ASTRO.ALD:0.19371235414128202|FDR_TTEST.ASTRO.DHT:0.981374742295627|FDR_TTEST.ASTRO.PRG:0.9206682075449211|FDR_TTEST.ASTRO.ESR:0.9590074809479671|FDR_TTEST.NEURO.DEX:0.17560259494920602|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:1.04766145833333|FOLD.ASTRO.ALD:0.386687500000001|FOLD.ASTRO.DHT:-0.0275494791666651|FOLD.ASTRO.PRG:0.0570703125000005|FOLD.ASTRO.ESR:-0.08456249999999879|FOLD.NEURO.DEX:0.588356770833333|FOLD.NEURO.ALD:0.20773177083333302|FOLD.NEURO.DHT:-0.07439843750000019|FOLD.NEURO.PRG:0.0129817708333331|FOLD.NEURO.ESR:-0.0529036458333341
13	Cmya5	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000047419	ENSMUST00000062122	NM_023821	CMYA5	Myospryn|2310076E16Rik|2310076E21Rik	Regulation: UP|Probe.Set:ILMN_2677339|Identifier:NM_023821.2|FirstOfLocuslink:None|FirstOfName:Cmya5|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:8.56224856693845e-13|ANOVA.CELL:2.5533513324672696e-20|ANOVA.INT:0.0281789975335998|FDR_ANOVA.TREAT:2.97258094232944e-10|FDR_ANOVA.CELL:1.3969010003002798e-19|FDR_ANOVA.INT:0.629176514563073|TTEST.ASTRO.DEX:0.0005744856610263201|TTEST.ASTRO.ALD:0.0094386428030845|TTEST.ASTRO.DHT:0.9845921372701871|TTEST.ASTRO.PRG:0.0574077848207725|TTEST.ASTRO.ESR:0.540610897883923|TTEST.NEURO.DEX:6.997400381101131e-05|TTEST.NEURO.ALD:0.23607116733511|TTEST.NEURO.DHT:0.24235351013563103|TTEST.NEURO.PRG:0.42585933838411705|TTEST.NEURO.ESR:0.506611505414858|FDR_TTEST.ASTRO.DEX:0.0343716263434479|FDR_TTEST.ASTRO.ALD:0.43409481314992804|FDR_TTEST.ASTRO.DHT:0.9989396499338321|FDR_TTEST.ASTRO.PRG:0.856438579894999|FDR_TTEST.ASTRO.ESR:0.9753476408571721|FDR_TTEST.NEURO.DEX:0.24853689630535702|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.635736979166667|FOLD.ASTRO.ALD:0.44418489583333304|FOLD.ASTRO.DHT:-0.00229947916666617|FOLD.ASTRO.PRG:0.25518489583333304|FOLD.ASTRO.ESR:0.0588645833333334|FOLD.NEURO.DEX:0.775669270833333|FOLD.NEURO.ALD:0.10837500000000101|FOLD.NEURO.DHT:-0.11734635416666701|FOLD.NEURO.PRG:0.0504947916666669|FOLD.NEURO.ESR:-0.0443984374999999
14	Fkbp5	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000024222	ENSMUST00000233870|ENSMUST00000233372|ENSMUST00000232690|ENSMUST00000147716|ENSMUST00000233747|ENSMUST00000233917|ENSMUST00000114792|ENSMUST00000233291|ENSMUST00000143685|ENSMUST00000233307|ENSMUST00000079413|ENSMUST00000233102|ENSMUST00000177939|ENSMUST00000153744|ENSMUST00000232939	NM_010220	FKBP5	FKBP51|Dit1|D17Ertd592e	Regulation: UP|Probe.Set:ILMN_2718266|Identifier:NM_010220.2|FirstOfLocuslink:NP_034350.1|FirstOfName:Fkbp5|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.63332723797309e-33|ANOVA.CELL:0.15210598397597802|ANOVA.INT:6.19611449364926e-28|FDR_ANOVA.TREAT:7.54172518861694e-29|FDR_ANOVA.CELL:0.205384890165715|FDR_ANOVA.INT:2.86099390629761e-23|TTEST.ASTRO.DEX:9.14161669839965e-09|TTEST.ASTRO.ALD:1.3720617350891498e-07|TTEST.ASTRO.DHT:0.583189868586337|TTEST.ASTRO.PRG:0.006970797640873|TTEST.ASTRO.ESR:0.319987618835311|TTEST.NEURO.DEX:9.219821657868821e-05|TTEST.NEURO.ALD:0.400543846041132|TTEST.NEURO.DHT:0.0551931126868899|TTEST.NEURO.PRG:0.033664124138607004|TTEST.NEURO.ESR:0.397358404824727|FDR_TTEST.ASTRO.DEX:8.44210018863811e-05|FDR_TTEST.ASTRO.ALD:0.00298311093927957|FDR_TTEST.ASTRO.DHT:0.9654154814713141|FDR_TTEST.ASTRO.PRG:0.728171641005082|FDR_TTEST.ASTRO.ESR:0.95588708088218|FDR_TTEST.NEURO.DEX:0.253466435714995|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:4.3157578125|FOLD.ASTRO.ALD:2.3819296875|FOLD.ASTRO.DHT:0.0536354166666655|FOLD.ASTRO.PRG:0.495515624999999|FOLD.ASTRO.ESR:0.100065104166665|FOLD.NEURO.DEX:0.8249479166666681|FOLD.NEURO.ALD:-0.0541302083333335|FOLD.NEURO.DHT:-0.126888020833333|FOLD.NEURO.PRG:-0.213716145833333|FOLD.NEURO.ESR:-0.040320312500000496
15	Hspb8	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000041548	ENSMUST00000036991|ENSMUST00000133335	NM_030704	HSPB8	HSP20-like|HSP22|D5Ucla4|E2IG1|H11|Cryac|H11K	Regulation: UP|Probe.Set:ILMN_2761205|Identifier:NM_030704.1|FirstOfLocuslink:NP_109629.1|FirstOfName:Hspb8|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:7.602037772148419e-06|ANOVA.CELL:9.0836958722741e-48|ANOVA.INT:0.09456029878342309|FDR_ANOVA.TREAT:0.0005899436841868591|FDR_ANOVA.CELL:1.80789040175166e-45|FDR_ANOVA.INT:0.9863657810536791|TTEST.ASTRO.DEX:0.00868538220344764|TTEST.ASTRO.ALD:0.0644843555691421|TTEST.ASTRO.DHT:0.24558262704691|TTEST.ASTRO.PRG:0.23273740902195503|TTEST.ASTRO.ESR:0.54839149021314|TTEST.NEURO.DEX:0.0016257484799536701|TTEST.NEURO.ALD:0.476005285935275|TTEST.NEURO.DHT:0.613314471316668|TTEST.NEURO.PRG:0.8469719889100941|TTEST.NEURO.ESR:0.91472041558415|FDR_TTEST.ASTRO.DEX:0.16709951577583|FDR_TTEST.ASTRO.ALD:0.6588452110056311|FDR_TTEST.ASTRO.DHT:0.921663370172173|FDR_TTEST.ASTRO.PRG:0.9046418979235751|FDR_TTEST.ASTRO.ESR:0.9756190337025271|FDR_TTEST.NEURO.DEX:0.666795207002243|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.357114583333335|FOLD.ASTRO.ALD:0.21859375|FOLD.ASTRO.DHT:0.12092187500000101|FOLD.ASTRO.PRG:0.130026041666667|FOLD.ASTRO.ESR:0.0653750000000013|FOLD.NEURO.DEX:0.735374999999999|FOLD.NEURO.ALD:0.094833333333332|FOLD.NEURO.DHT:0.133367187499999|FOLD.NEURO.PRG:0.0251119791666667|FOLD.NEURO.ESR:0.0145520833333332
16	Acot11	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000034853	ENSMUST00000145061|ENSMUST00000102762|ENSMUST00000140541|ENSMUST00000065253|ENSMUST00000148688|ENSMUST00000156567|ENSMUST00000144809	NM_025590|NM_001347159	ACOT11	BFIT1|2010309H15Rik|Them1|1110020M10Rik|Thea	Regulation: UP|Probe.Set:ILMN_2733465|Identifier:NM_025590.3|FirstOfLocuslink:NP_079866.2|FirstOfName:Acot11|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:0.00011507247257155101|ANOVA.CELL:4.1718719344470003e-13|ANOVA.INT:0.014301989411739399|FDR_ANOVA.TREAT:0.006310399463799071|FDR_ANOVA.CELL:1.52410803624619e-12|FDR_ANOVA.INT:0.42543949477750903|TTEST.ASTRO.DEX:0.0128080729120051|TTEST.ASTRO.ALD:0.0136365871869019|TTEST.ASTRO.DHT:0.9872009127666971|TTEST.ASTRO.PRG:0.109704383336335|TTEST.ASTRO.ESR:0.36325213411475704|TTEST.NEURO.DEX:0.5739150070613871|TTEST.NEURO.ALD:0.7024730649160861|TTEST.NEURO.DHT:0.13772960064355702|TTEST.NEURO.PRG:0.8079077542333921|TTEST.NEURO.ESR:0.13151660870543|FDR_TTEST.ASTRO.DEX:0.20692790715147802|FDR_TTEST.ASTRO.ALD:0.470516412866935|FDR_TTEST.ASTRO.DHT:0.99897012273053|FDR_TTEST.ASTRO.PRG:0.8700505252137931|FDR_TTEST.ASTRO.ESR:0.9615843288863061|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.555835937499999|FOLD.ASTRO.ALD:0.24484895833333403|FOLD.ASTRO.DHT:0.0019713541666668303|FOLD.ASTRO.PRG:0.162052083333334|FOLD.ASTRO.ESR:-0.090484375|FOLD.NEURO.DEX:0.0357552083333328|FOLD.NEURO.ALD:-0.0464088541666667|FOLD.NEURO.DHT:-0.14145572916666702|FOLD.NEURO.PRG:-0.0149869791666672|FOLD.NEURO.ESR:-0.096877604166667
17	Kcng2	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000059852	ENSMUST00000077962|ENSMUST00000184574|ENSMUST00000184366	NM_001404105|NM_001190373|NM_001404104	KCNG2		Regulation: UP|Probe.Set:ILMN_1216698|Identifier:XM_140499.7|FirstOfLocuslink:XP_140499.6|FirstOfName:Kcng2|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.05801852035292e-08|ANOVA.CELL:2.1946542918762902e-26|ANOVA.INT:1.57273424186345e-06|FDR_ANOVA.TREAT:1.6176472569131e-06|FDR_ANOVA.CELL:1.8431423658256802e-25|FDR_ANOVA.INT:0.000263113880013779|TTEST.ASTRO.DEX:0.21765822222151401|TTEST.ASTRO.ALD:0.6172702778383911|TTEST.ASTRO.DHT:0.45743883600488305|TTEST.ASTRO.PRG:0.176641901106172|TTEST.ASTRO.ESR:0.08933150808578989|TTEST.NEURO.DEX:0.000104298139181897|TTEST.NEURO.ALD:0.0189563124402057|TTEST.NEURO.DHT:0.8358232541938211|TTEST.NEURO.PRG:0.6755801971387531|TTEST.NEURO.ESR:0.5394722129059021|FDR_TTEST.ASTRO.DEX:0.682560607586556|FDR_TTEST.ASTRO.ALD:0.939585904556646|FDR_TTEST.ASTRO.DHT:0.951333746299981|FDR_TTEST.ASTRO.PRG:0.8883260677827781|FDR_TTEST.ASTRO.ESR:0.9344603195070771|FDR_TTEST.NEURO.DEX:0.253466435714995|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.115091145833333|FOLD.ASTRO.ALD:0.0246380208333337|FOLD.ASTRO.DHT:-0.0466432291666656|FOLD.ASTRO.PRG:0.0911354166666669|FOLD.ASTRO.ESR:0.12394010416666701|FOLD.NEURO.DEX:0.5727994791666661|FOLD.NEURO.ALD:0.15835677083333302|FOLD.NEURO.DHT:-0.0145963541666667|FOLD.NEURO.PRG:0.0244947916666662|FOLD.NEURO.ESR:-0.035807291666667004
18	Klf9	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000033863	ENSMUST00000236357|ENSMUST00000036884	NM_010638	KLF9	BTEB-1|Bteb1|Klf9|2310051E17Rik	Regulation: UP|Probe.Set:ILMN_1254031|Identifier:NM_010638.4|FirstOfLocuslink:NP_034768.2|FirstOfName:Klf9|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:4.0124737181740094e-24|ANOVA.CELL:1.448520200619e-18|ANOVA.INT:9.034683446172061e-13|FDR_ANOVA.TREAT:9.751155866471928e-21|FDR_ANOVA.CELL:7.133792782987431e-18|FDR_ANOVA.INT:5.87856499488508e-10|TTEST.ASTRO.DEX:5.71116374140535e-07|TTEST.ASTRO.ALD:1.50498081758337e-06|TTEST.ASTRO.DHT:0.19317461825033402|TTEST.ASTRO.PRG:0.00039001870475152|TTEST.ASTRO.ESR:0.47163614680640803|TTEST.NEURO.DEX:0.00011535206074280101|TTEST.NEURO.ALD:0.111353192001302|TTEST.NEURO.DHT:0.47164580980596|TTEST.NEURO.PRG:0.621441920690553|TTEST.NEURO.ESR:0.9416234524068621|FDR_TTEST.ASTRO.DEX:0.000443106889070429|FDR_TTEST.ASTRO.ALD:0.00583713243733652|FDR_TTEST.ASTRO.DHT:0.9132682544287011|FDR_TTEST.ASTRO.PRG:0.387420768302883|FDR_TTEST.ASTRO.ESR:0.9715846481811461|FDR_TTEST.NEURO.DEX:0.259749818228231|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:2.35553645833333|FOLD.ASTRO.ALD:1.37574479166667|FOLD.ASTRO.DHT:0.1165078125|FOLD.ASTRO.PRG:0.466807291666665|FOLD.ASTRO.ESR:0.0660000000000007|FOLD.NEURO.DEX:0.9411145833333331|FOLD.NEURO.ALD:0.27648177083333203|FOLD.NEURO.DHT:-0.0847708333333337|FOLD.NEURO.PRG:0.0603229166666654|FOLD.NEURO.ESR:0.007239583333332081
19	Acot11	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000034853	ENSMUST00000145061|ENSMUST00000102762|ENSMUST00000140541|ENSMUST00000065253|ENSMUST00000148688|ENSMUST00000156567|ENSMUST00000144809	NM_025590|NM_001347159	ACOT11	BFIT1|2010309H15Rik|Them1|1110020M10Rik|Thea	Regulation: UP|Probe.Set:ILMN_2733465|Identifier:NM_025590.3|FirstOfLocuslink:NP_079866.2|FirstOfName:Acot11|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:0.00011507247257155101|ANOVA.CELL:4.1718719344470003e-13|ANOVA.INT:0.014301989411739399|FDR_ANOVA.TREAT:0.006310399463799071|FDR_ANOVA.CELL:1.52410803624619e-12|FDR_ANOVA.INT:0.42543949477750903|TTEST.ASTRO.DEX:0.0128080729120051|TTEST.ASTRO.ALD:0.0136365871869019|TTEST.ASTRO.DHT:0.9872009127666971|TTEST.ASTRO.PRG:0.109704383336335|TTEST.ASTRO.ESR:0.36325213411475704|TTEST.NEURO.DEX:0.5739150070613871|TTEST.NEURO.ALD:0.7024730649160861|TTEST.NEURO.DHT:0.13772960064355702|TTEST.NEURO.PRG:0.8079077542333921|TTEST.NEURO.ESR:0.13151660870543|FDR_TTEST.ASTRO.DEX:0.20692790715147802|FDR_TTEST.ASTRO.ALD:0.470516412866935|FDR_TTEST.ASTRO.DHT:0.99897012273053|FDR_TTEST.ASTRO.PRG:0.8700505252137931|FDR_TTEST.ASTRO.ESR:0.9615843288863061|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.555835937499999|FOLD.ASTRO.ALD:0.24484895833333403|FOLD.ASTRO.DHT:0.0019713541666668303|FOLD.ASTRO.PRG:0.162052083333334|FOLD.ASTRO.ESR:-0.090484375|FOLD.NEURO.DEX:0.0357552083333328|FOLD.NEURO.ALD:-0.0464088541666667|FOLD.NEURO.DHT:-0.14145572916666702|FOLD.NEURO.PRG:-0.0149869791666672|FOLD.NEURO.ESR:-0.096877604166667
20	Htra1	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000006205	ENSMUST00000150905|ENSMUST00000153290|ENSMUST00000140741|ENSMUST00000006367|ENSMUST00000150717	NM_019564	HTRA1	insulin-like growth factor binding protein 5 protease|RSPP11|L56|HtrA1|Prss11	Regulation: UP|Probe.Set:ILMN_2966104|Identifier:NM_019564.1|FirstOfLocuslink:NP_062510.1|FirstOfName:Htra1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.82125136529911e-21|ANOVA.CELL:1.0120142846542299e-19|ANOVA.INT:3.42234805331726e-12|FDR_ANOVA.TREAT:2.47336648650945e-18|FDR_ANOVA.CELL:5.35266295299249e-19|FDR_ANOVA.INT:2.10697998685162e-09|TTEST.ASTRO.DEX:5.07375900789507e-07|TTEST.ASTRO.ALD:1.7949335020140102e-05|TTEST.ASTRO.DHT:0.0158971422431414|TTEST.ASTRO.PRG:0.00108933008083807|TTEST.ASTRO.ESR:0.0206758605639491|TTEST.NEURO.DEX:5.87752683068e-06|TTEST.NEURO.ALD:0.466058501013545|TTEST.NEURO.DHT:0.536864111494815|TTEST.NEURO.PRG:0.69945099185863|TTEST.NEURO.ESR:0.488899329853595|FDR_TTEST.ASTRO.DEX:0.00042595590623735805|FDR_TTEST.ASTRO.ALD:0.0223997998708095|FDR_TTEST.ASTRO.DHT:0.868294874397281|FDR_TTEST.ASTRO.PRG:0.5588747461401891|FDR_TTEST.ASTRO.ESR:0.8712423768954921|FDR_TTEST.NEURO.DEX:0.0678472309699546|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:1.8748984375000002|FOLD.ASTRO.ALD:0.6561718750000001|FOLD.ASTRO.DHT:0.257440104166667|FOLD.ASTRO.PRG:0.24793229166666603|FOLD.ASTRO.ESR:0.25302083333333203|FOLD.NEURO.DEX:0.5442057291666661|FOLD.NEURO.ALD:0.0909687499999983|FOLD.NEURO.DHT:-0.030299479166666598|FOLD.NEURO.PRG:-0.0208750000000002|FOLD.NEURO.ESR:-0.0497786458333334
21	Plekhf1	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000074170	ENSMUST00000098513	NM_024413	PLEKHF1	1810013P09Rik|LAPF	Regulation: UP|Probe.Set:ILMN_2644920|Identifier:NM_024413.1|FirstOfLocuslink:NP_077724.1|FirstOfName:Plekhf1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:6.669820995366351e-15|ANOVA.CELL:3.6979875997497096e-44|ANOVA.INT:0.009311872057616511|FDR_ANOVA.TREAT:3.20804494416714e-12|FDR_ANOVA.CELL:3.11589196041685e-42|FDR_ANOVA.INT:0.325979060188313|TTEST.ASTRO.DEX:8.79228535326293e-05|TTEST.ASTRO.ALD:0.0211768570246805|TTEST.ASTRO.DHT:0.0908127969133806|TTEST.ASTRO.PRG:0.11185340137897501|TTEST.ASTRO.ESR:0.26245623988245903|TTEST.NEURO.DEX:0.000151701386760963|TTEST.NEURO.ALD:0.23983069363126203|TTEST.NEURO.DHT:0.22167099757404202|TTEST.NEURO.PRG:0.46171535745331105|TTEST.NEURO.ESR:0.88998993381282|FDR_TTEST.ASTRO.DEX:0.0104903096615391|FDR_TTEST.ASTRO.ALD:0.52701337525366|FDR_TTEST.ASTRO.DHT:0.8891786276787611|FDR_TTEST.ASTRO.PRG:0.8719568023783241|FDR_TTEST.ASTRO.ESR:0.954162931149592|FDR_TTEST.NEURO.DEX:0.28018639329202705|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.8335312500000001|FOLD.ASTRO.ALD:0.277583333333334|FOLD.ASTRO.DHT:0.170127604166668|FOLD.ASTRO.PRG:0.152604166666668|FOLD.ASTRO.ESR:0.0874661458333339|FOLD.NEURO.DEX:0.45397916666666704|FOLD.NEURO.ALD:0.0834843750000003|FOLD.NEURO.DHT:0.0638593749999998|FOLD.NEURO.PRG:0.050919270833333|FOLD.NEURO.ESR:-0.00916145833333371
22	Prodh	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000003526	ENSMUST00000136776|ENSMUST00000141635|ENSMUST00000132241|ENSMUST00000123969|ENSMUST00000139861|ENSMUST00000126087|ENSMUST00000232384|ENSMUST00000232502|ENSMUST00000003620|ENSMUST00000232554	NM_011172	PRODH	Pro-1|Pro1|Ym24d07	Regulation: UP|Probe.Set:ILMN_2908406|Identifier:NM_011172.2|FirstOfLocuslink:NP_035302.2|FirstOfName:Prodh|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.8094115267941802e-18|ANOVA.CELL:2.98988386514117e-26|ANOVA.INT:1.02837391849139e-07|FDR_ANOVA.TREAT:1.6381915262391001e-15|FDR_ANOVA.CELL:2.48300175519835e-25|FDR_ANOVA.INT:2.2085645261591303e-05|TTEST.ASTRO.DEX:2.8179383122569605e-05|TTEST.ASTRO.ALD:3.2097705732636604e-05|TTEST.ASTRO.DHT:0.998071928374282|TTEST.ASTRO.PRG:0.00527045091984161|TTEST.ASTRO.ESR:0.8700081503264451|TTEST.NEURO.DEX:0.000157967889851753|TTEST.NEURO.ALD:0.056623349366356795|TTEST.NEURO.DHT:0.7649882909944371|TTEST.NEURO.PRG:0.9869681774515041|TTEST.NEURO.ESR:0.611161522651489|FDR_TTEST.ASTRO.DEX:0.005366565232127331|FDR_TTEST.ASTRO.ALD:0.0322191187934513|FDR_TTEST.ASTRO.DHT:0.999879233325014|FDR_TTEST.ASTRO.PRG:0.728171641005082|FDR_TTEST.ASTRO.ESR:0.9941703225312281|FDR_TTEST.NEURO.DEX:0.28053882100057|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:1.542203125|FOLD.ASTRO.ALD:0.8108697916666671|FOLD.ASTRO.DHT:-0.000226562499999972|FOLD.ASTRO.PRG:0.28561197916666703|FOLD.ASTRO.ESR:-0.0162057291666677|FOLD.NEURO.DEX:0.635338541666668|FOLD.NEURO.ALD:0.19484375|FOLD.NEURO.DHT:-0.034570312499999596|FOLD.NEURO.PRG:-0.00130468749999935|FOLD.NEURO.ESR:-0.0416901041666673
