Index	Gene_name	Gene_list_index	Source	Ensembl_gene_id	Ensembl_transcript_id	RefSeq_mRNA_id	HGNC_symbol	Alias	Info
11	Nfic	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000055053	ENSMUST00000221817|ENSMUST00000078185|ENSMUST00000105321|ENSMUST00000117966|ENSMUST00000140916|ENSMUST00000020461|ENSMUST00000152670	NM_008688|NM_026756	NFIC	NF1-C|1500041O16Rik|1110019L22Rik|nuclear factor 1-C2	Regulation: DOWN|Probe.Set:ILMN_1216381|Identifier:NM_026756.2|FirstOfLocuslink:NP_081032.2|FirstOfName:Nfic|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:2.47632965409899e-07|ANOVA.CELL:2.03898899052807e-31|ANOVA.INT:1.72003737049541e-06|FDR_ANOVA.TREAT:2.7159630747830602e-05|FDR_ANOVA.CELL:2.7023041805006704e-30|FDR_ANOVA.INT:0.00028163477143707503|TTEST.ASTRO.DEX:1.2132709244352899e-06|TTEST.ASTRO.ALD:0.226724644508801|TTEST.ASTRO.DHT:0.32306228790518504|TTEST.ASTRO.PRG:0.0509521827536552|TTEST.ASTRO.ESR:0.11612183882657501|TTEST.NEURO.DEX:0.536511649867204|TTEST.NEURO.ALD:0.8807175656989721|TTEST.NEURO.DHT:0.578023782343705|TTEST.NEURO.PRG:0.625965837011568|TTEST.NEURO.ESR:0.5974368979777961|FDR_TTEST.ASTRO.DEX:0.000715597097259788|FDR_TTEST.ASTRO.ALD:0.8106054347741861|FDR_TTEST.ASTRO.DHT:0.9342418488794481|FDR_TTEST.ASTRO.PRG:0.8530565717830411|FDR_TTEST.ASTRO.ESR:0.934626371936716|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.698994791666667|FOLD.ASTRO.ALD:-0.13139583333333202|FOLD.ASTRO.DHT:-0.0616119791666669|FOLD.ASTRO.PRG:-0.0971145833333331|FOLD.ASTRO.ESR:-0.100179687499999|FOLD.NEURO.DEX:-0.0485364583333343|FOLD.NEURO.ALD:0.009770833333332622|FOLD.NEURO.DHT:-0.0355859375000005|FOLD.NEURO.PRG:-0.042005208333334196|FOLD.NEURO.ESR:-0.034140625000000896
12	LOC100045343	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex						Regulation: DOWN|Probe.Set:ILMN_2674281|Identifier:XR_031575.1|FirstOfLocuslink:None|FirstOfName:LOC100045343|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:4.2719067126197395e-12|ANOVA.CELL:1.0496631810134702e-37|ANOVA.INT:8.330733091775331e-07|FDR_ANOVA.TREAT:1.2977040825559502e-09|FDR_ANOVA.CELL:2.8577327665162698e-36|FDR_ANOVA.INT:0.00015025908975767002|TTEST.ASTRO.DEX:1.2406833835080199e-06|TTEST.ASTRO.ALD:0.0063879167981613205|TTEST.ASTRO.DHT:0.162666626488589|TTEST.ASTRO.PRG:0.6704012175282711|TTEST.ASTRO.ESR:0.396646831028429|TTEST.NEURO.DEX:0.0496555952649259|TTEST.NEURO.ALD:0.9691008914619771|TTEST.NEURO.DHT:0.7255347596179891|TTEST.NEURO.PRG:0.49069488974858905|TTEST.NEURO.ESR:0.582174302973899|FDR_TTEST.ASTRO.DEX:0.000715597097259788|FDR_TTEST.ASTRO.ALD:0.379611550499236|FDR_TTEST.ASTRO.DHT:0.9105653379402481|FDR_TTEST.ASTRO.PRG:0.9669860906855221|FDR_TTEST.ASTRO.ESR:0.9671537680099781|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.693309895833334|FOLD.ASTRO.ALD:-0.12339322916666601|FOLD.ASTRO.DHT:-0.0709218749999998|FOLD.ASTRO.PRG:-0.0380833333333346|FOLD.ASTRO.ESR:-0.0413541666666681|FOLD.NEURO.DEX:-0.13607291666666702|FOLD.NEURO.ALD:-0.0017005208333333902|FOLD.NEURO.DHT:0.0232447916666665|FOLD.NEURO.PRG:0.0386822916666674|FOLD.NEURO.ESR:0.029200520833335002
13	Phlda1	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000020205	ENSMUST00000164773|ENSMUST00000186359	NM_009344	PHLDA1	TDAG51|DT1P1B11|Tdag	Regulation: DOWN|Probe.Set:ILMN_2754985|Identifier:NM_009344.1|FirstOfLocuslink:NP_033370.1|FirstOfName:Phlda1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.14290650133329e-09|ANOVA.CELL:5.94646666920363e-24|ANOVA.INT:5.17328709648662e-10|FDR_ANOVA.TREAT:2.04544824777378e-07|FDR_ANOVA.CELL:4.1258024340166503e-23|FDR_ANOVA.INT:2.0771422468971597e-07|TTEST.ASTRO.DEX:1.24699110466992e-06|TTEST.ASTRO.ALD:0.0009079778072828541|TTEST.ASTRO.DHT:0.16475283849955602|TTEST.ASTRO.PRG:0.023236818938242098|TTEST.ASTRO.ESR:0.0279912161495854|TTEST.NEURO.DEX:0.9999864087421151|TTEST.NEURO.ALD:0.47798740839135506|TTEST.NEURO.DHT:0.8590500789749861|TTEST.NEURO.PRG:0.136597630087875|TTEST.NEURO.ESR:0.67643029935021|FDR_TTEST.ASTRO.DEX:0.000715597097259788|FDR_TTEST.ASTRO.ALD:0.19591106202560002|FDR_TTEST.ASTRO.DHT:0.9118660826709871|FDR_TTEST.ASTRO.PRG:0.845270986155032|FDR_TTEST.ASTRO.ESR:0.87957875170682|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-1.35220833333333|FOLD.ASTRO.ALD:-0.7793463541666661|FOLD.ASTRO.DHT:-0.18254687500000003|FOLD.ASTRO.PRG:-0.30682552083333403|FOLD.ASTRO.ESR:-0.20970833333333302|FOLD.NEURO.DEX:2.60416666542085e-06|FOLD.NEURO.ALD:0.0722031249999997|FOLD.NEURO.DHT:-0.0110781250000009|FOLD.NEURO.PRG:0.09120572916666701|FOLD.NEURO.ESR:-0.0346093750000005
14	Gpr84	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000063234	ENSMUST00000079824	NM_030720		EX33	Regulation: DOWN|Probe.Set:ILMN_1212695|Identifier:NM_030720.1|FirstOfLocuslink:NP_109645.1|FirstOfName:Gpr84|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:8.63851074654651e-17|ANOVA.CELL:1.90487160617051e-43|ANOVA.INT:2.66450543764687e-17|FDR_ANOVA.TREAT:5.46403555083615e-14|FDR_ANOVA.CELL:1.37430533661433e-41|FDR_ANOVA.INT:4.3939597884966596e-14|TTEST.ASTRO.DEX:6.12810510894693e-06|TTEST.ASTRO.ALD:0.0007873043121229221|TTEST.ASTRO.DHT:0.44873196390880604|TTEST.ASTRO.PRG:0.0676091110924162|TTEST.ASTRO.ESR:0.584431439194509|TTEST.NEURO.DEX:0.18932784506622702|TTEST.NEURO.ALD:0.410192864741153|TTEST.NEURO.DHT:0.167196617031332|TTEST.NEURO.PRG:0.0005691451454245461|TTEST.NEURO.ESR:0.6136387911411441|FDR_TTEST.ASTRO.DEX:0.00202095429959637|FDR_TTEST.ASTRO.ALD:0.181379916978954|FDR_TTEST.ASTRO.DHT:0.9498596146864381|FDR_TTEST.ASTRO.PRG:0.856438579894999|FDR_TTEST.ASTRO.ESR:0.978322278209343|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-1.6127083333333299|FOLD.ASTRO.ALD:-0.515786458333332|FOLD.ASTRO.DHT:0.0588125000000002|FOLD.ASTRO.PRG:-0.20777604166666602|FOLD.ASTRO.ESR:0.0689270833333335|FOLD.NEURO.DEX:0.0850729166666664|FOLD.NEURO.ALD:0.0334921875000003|FOLD.NEURO.DHT:0.0745677083333334|FOLD.NEURO.PRG:0.164244791666667|FOLD.NEURO.ESR:0.0317187499999996
15	Gpr123	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000025475	ENSMUST00000137584|ENSMUST00000026548|ENSMUST00000129454	NM_177469	ADGRA1		Regulation: DOWN|Probe.Set:ILMN_2658198|Identifier:NM_177469.3|FirstOfLocuslink:NP_803420.2|FirstOfName:Gpr123|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:2.41828126159422e-11|ANOVA.CELL:1.4300519694111099e-28|ANOVA.INT:2.00726848006074e-10|FDR_ANOVA.TREAT:6.39705889788966e-09|FDR_ANOVA.CELL:1.44646702378069e-27|FDR_ANOVA.INT:8.743737245124959e-08|TTEST.ASTRO.DEX:1.52995313049887e-06|TTEST.ASTRO.ALD:0.0369044566390979|TTEST.ASTRO.DHT:0.17696793528985802|TTEST.ASTRO.PRG:0.112839895764116|TTEST.ASTRO.ESR:0.15119912688016|TTEST.NEURO.DEX:0.339158359774804|TTEST.NEURO.ALD:0.9935704700329061|TTEST.NEURO.DHT:0.365929404467552|TTEST.NEURO.PRG:0.5537528080284441|TTEST.NEURO.ESR:0.35233120062919304|FDR_TTEST.ASTRO.DEX:0.000800715023549867|FDR_TTEST.ASTRO.ALD:0.594082245094207|FDR_TTEST.ASTRO.DHT:0.9132682544287011|FDR_TTEST.ASTRO.PRG:0.8732401833334721|FDR_TTEST.ASTRO.ESR:0.934626371936716|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.9799322916666681|FOLD.ASTRO.ALD:-0.188937500000002|FOLD.ASTRO.DHT:-0.114033854166667|FOLD.ASTRO.PRG:-0.13921354166666702|FOLD.ASTRO.ESR:-0.0718098958333346|FOLD.NEURO.DEX:-0.0544687499999998|FOLD.NEURO.ALD:0.0005703125000007251|FOLD.NEURO.DHT:0.0612395833333341|FOLD.NEURO.PRG:-0.0439999999999987|FOLD.NEURO.ESR:-0.0972187499999997
16	Dbp	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000059824	ENSMUST00000211748|ENSMUST00000210120|ENSMUST00000211513|ENSMUST00000080885|ENSMUST00000211357	NM_016974	DBP		Regulation: DOWN|Probe.Set:ILMN_2616226|Identifier:NM_016974.1|FirstOfLocuslink:NP_058670.1|FirstOfName:Dbp|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:2.1859021033969e-20|ANOVA.CELL:6.72869903698147e-42|ANOVA.INT:3.31289408104391e-09|FDR_ANOVA.TREAT:2.5879959928781704e-17|FDR_ANOVA.CELL:3.5711603371676196e-40|FDR_ANOVA.INT:1.12068500168878e-06|TTEST.ASTRO.DEX:1.89252093324239e-06|TTEST.ASTRO.ALD:0.0006788195756874999|TTEST.ASTRO.DHT:0.7070382280822061|TTEST.ASTRO.PRG:0.32444926023991405|TTEST.ASTRO.ESR:0.0436622388630401|TTEST.NEURO.DEX:0.000204144184383206|TTEST.NEURO.ALD:0.116004321758258|TTEST.NEURO.DHT:0.230065688815684|TTEST.NEURO.PRG:0.593894021551396|TTEST.NEURO.ESR:0.54026744468247|FDR_TTEST.ASTRO.DEX:0.0009602775996871891|FDR_TTEST.ASTRO.ALD:0.17300504516564502|FDR_TTEST.ASTRO.DHT:0.9775823580685581|FDR_TTEST.ASTRO.PRG:0.915013194470317|FDR_TTEST.ASTRO.ESR:0.9148426913910791|FDR_TTEST.NEURO.DEX:0.29456729905344203|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.9984010416666661|FOLD.ASTRO.ALD:-0.297604166666666|FOLD.ASTRO.DHT:0.0174895833333348|FOLD.ASTRO.PRG:-0.0410520833333337|FOLD.ASTRO.ESR:0.0842604166666678|FOLD.NEURO.DEX:-0.437580729166667|FOLD.NEURO.ALD:-0.09045572916666701|FOLD.NEURO.DHT:-0.07823437500000101|FOLD.NEURO.PRG:-0.0332109374999998|FOLD.NEURO.ESR:0.0327161458333336
17	Sox21	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000061517	ENSMUST00000170662	NM_177753	SOX21	Sox25	Regulation: DOWN|Probe.Set:ILMN_3163306|Identifier:NM_145464.1|FirstOfLocuslink:NP_663439.1|FirstOfName:Sox21|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:2.13548954924854e-08|ANOVA.CELL:5.35714470413999e-18|ANOVA.INT:0.0198589533582875|FDR_ANOVA.TREAT:3.0527583420124502e-06|FDR_ANOVA.CELL:2.549585648e-17|FDR_ANOVA.INT:0.5137071777958361|TTEST.ASTRO.DEX:0.00103932807480851|TTEST.ASTRO.ALD:0.0909106509490312|TTEST.ASTRO.DHT:0.37934668199270405|TTEST.ASTRO.PRG:0.230047836474942|TTEST.ASTRO.ESR:0.7555779314073411|TTEST.NEURO.DEX:0.0991098454623425|TTEST.NEURO.ALD:0.5069841221414151|TTEST.NEURO.DHT:0.602270704240732|TTEST.NEURO.PRG:0.8073150972334581|TTEST.NEURO.ESR:0.2153318463143|FDR_TTEST.ASTRO.DEX:0.049525216229316896|FDR_TTEST.ASTRO.ALD:0.6957912144738221|FDR_TTEST.ASTRO.DHT:0.9426034001401921|FDR_TTEST.ASTRO.PRG:0.903842901807358|FDR_TTEST.ASTRO.ESR:0.988803998506053|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.667940104166666|FOLD.ASTRO.ALD:-0.21584374999999903|FOLD.ASTRO.DHT:-0.10655729166666601|FOLD.ASTRO.PRG:-0.14204687500000002|FOLD.ASTRO.ESR:-0.0344192708333342|FOLD.NEURO.DEX:-0.20998177083333402|FOLD.NEURO.ALD:0.0762786458333338|FOLD.NEURO.DHT:0.0593020833333338|FOLD.NEURO.PRG:0.0298281249999999|FOLD.NEURO.ESR:0.13028125000000101
18	Tmem100	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000069763	ENSMUST00000092788	NM_026433	TMEM100	1810057C19Rik	Regulation: DOWN|Probe.Set:ILMN_1224014|Identifier:NM_026433.2|FirstOfLocuslink:NP_080709.1|FirstOfName:Tmem100|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.3428624083869602e-18|ANOVA.CELL:4.3764796840326e-17|ANOVA.INT:2.30680085921891e-11|FDR_ANOVA.TREAT:1.2917776842679e-15|FDR_ANOVA.CELL:1.98000757329533e-16|FDR_ANOVA.INT:1.17048596564367e-08|TTEST.ASTRO.DEX:2.0448040804218197e-06|TTEST.ASTRO.ALD:2.3812448736873403e-05|TTEST.ASTRO.DHT:0.594484344548854|TTEST.ASTRO.PRG:0.384615181070664|TTEST.ASTRO.ESR:0.17704500445308502|TTEST.NEURO.DEX:0.0066962967651752305|TTEST.NEURO.ALD:0.28449500699663205|TTEST.NEURO.DHT:0.639560215808851|TTEST.NEURO.PRG:0.616833172342906|TTEST.NEURO.ESR:0.26396706810755804|FDR_TTEST.ASTRO.DEX:0.0010044338681850702|FDR_TTEST.ASTRO.ALD:0.0274879001994098|FDR_TTEST.ASTRO.DHT:0.9660144280428|FDR_TTEST.ASTRO.PRG:0.9279074858016|FDR_TTEST.ASTRO.ESR:0.9421553780743571|FDR_TTEST.NEURO.DEX:0.936914954111807|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-1.34579166666667|FOLD.ASTRO.ALD:-0.536757812499999|FOLD.ASTRO.DHT:-0.0372708333333343|FOLD.ASTRO.PRG:-0.0502890624999992|FOLD.ASTRO.ESR:0.12153645833333301|FOLD.NEURO.DEX:-0.385411458333335|FOLD.NEURO.ALD:0.0898463541666654|FOLD.NEURO.DHT:-0.043354166666667006|FOLD.NEURO.PRG:0.0559635416666655|FOLD.NEURO.ESR:0.09753645833333201
19	Kcna6	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000038077	ENSMUST00000185333|ENSMUST00000112242|ENSMUST00000128137|ENSMUST00000040751	NM_013568|NM_001410075|NM_001410072	KCNA6	Kv1.6|MK1.6	Regulation: DOWN|Probe.Set:ILMN_2596385|Identifier:NM_013568.3|FirstOfLocuslink:None|FirstOfName:Kcna6|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:7.860310671982381e-05|ANOVA.CELL:8.0309283785938e-13|ANOVA.INT:0.00069216766332342|FDR_ANOVA.TREAT:0.004542452878199181|FDR_ANOVA.CELL:2.89431850572268e-12|FDR_ANOVA.INT:0.0477730189630727|TTEST.ASTRO.DEX:0.00016315695270425402|TTEST.ASTRO.ALD:0.06836640555329|TTEST.ASTRO.DHT:0.46527611796529406|TTEST.ASTRO.PRG:0.34145843958521|TTEST.ASTRO.ESR:0.382100189877827|TTEST.NEURO.DEX:0.491102384922913|TTEST.NEURO.ALD:0.823736210889036|TTEST.NEURO.DHT:0.784031276156642|TTEST.NEURO.PRG:0.6360157767137641|TTEST.NEURO.ESR:0.385879664791738|FDR_TTEST.ASTRO.DEX:0.0151581672719643|FDR_TTEST.ASTRO.ALD:0.6638805956800351|FDR_TTEST.ASTRO.DHT:0.9524333835731791|FDR_TTEST.ASTRO.PRG:0.918499966582847|FDR_TTEST.ASTRO.ESR:0.9659328122135671|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.9412734375|FOLD.ASTRO.ALD:-0.379757812499999|FOLD.ASTRO.DHT:-0.0958203125000008|FOLD.ASTRO.PRG:-0.146916666666666|FOLD.ASTRO.ESR:-0.1399375|FOLD.NEURO.DEX:-0.112046875000001|FOLD.NEURO.ALD:-0.027924479166666002|FOLD.NEURO.DHT:-0.0357838541666684|FOLD.NEURO.PRG:-0.08970572916666701|FOLD.NEURO.ESR:-0.10376302083333401
20	LOC100048436	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex						Regulation: DOWN|Probe.Set:ILMN_2729015|Identifier:XR_034485.1|FirstOfLocuslink:None|FirstOfName:LOC100048436|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:8.643280838870861e-05|ANOVA.CELL:0.712860846338448|ANOVA.INT:0.00483395654032905|FDR_ANOVA.TREAT:0.0049331872614836|FDR_ANOVA.CELL:0.765818308527757|FDR_ANOVA.INT:0.210967022016213|TTEST.ASTRO.DEX:2.1575848228561696e-06|TTEST.ASTRO.ALD:0.0007716390121625021|TTEST.ASTRO.DHT:0.15657001892240302|TTEST.ASTRO.PRG:0.0629397090515034|TTEST.ASTRO.ESR:0.00726194125141524|TTEST.NEURO.DEX:0.5771208752454631|TTEST.NEURO.ALD:0.666543842411626|TTEST.NEURO.DHT:0.46810864570356103|TTEST.NEURO.PRG:0.44313149964108506|TTEST.NEURO.ESR:0.319816883728871|FDR_TTEST.ASTRO.DEX:0.00102705486196455|FDR_TTEST.ASTRO.ALD:0.18086121699284902|FDR_TTEST.ASTRO.DHT:0.9101000462135921|FDR_TTEST.ASTRO.PRG:0.856438579894999|FDR_TTEST.ASTRO.ESR:0.867316536877425|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.612466145833333|FOLD.ASTRO.ALD:-0.45597395833333304|FOLD.ASTRO.DHT:-0.19985156249999902|FOLD.ASTRO.PRG:-0.23872916666666602|FOLD.ASTRO.ESR:-0.178489583333334|FOLD.NEURO.DEX:-0.0416848958333329|FOLD.NEURO.ALD:-0.0376614583333339|FOLD.NEURO.DHT:0.0597994791666672|FOLD.NEURO.PRG:0.0309140625000008|FOLD.NEURO.ESR:0.0836536458333335
21	Pdzrn3	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000035357	ENSMUST00000239140|ENSMUST00000144505|ENSMUST00000124884|ENSMUST00000075994|ENSMUST00000151175	NM_018884	PDZRN3	semaphorin cytoplasmic domain-associated protein 3A|1110020C07Rik|LNX3|Semcap3	Regulation: DOWN|Probe.Set:ILMN_3156010|Identifier:NM_018884.1|FirstOfLocuslink:NP_061372.1|FirstOfName:Pdzrn3|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:2.39041454521021e-14|ANOVA.CELL:7.465433005744419e-19|ANOVA.INT:3.23209702571696e-10|FDR_ANOVA.TREAT:1.04127359632581e-11|FDR_ANOVA.CELL:3.73587193678598e-18|FDR_ANOVA.INT:1.3567168005950401e-07|TTEST.ASTRO.DEX:2.24417728602759e-06|TTEST.ASTRO.ALD:0.00448612576166216|TTEST.ASTRO.DHT:0.7748780381749221|TTEST.ASTRO.PRG:0.0202904168495152|TTEST.ASTRO.ESR:0.319098651166678|TTEST.NEURO.DEX:0.143736407246483|TTEST.NEURO.ALD:0.8897758452474791|TTEST.NEURO.DHT:0.465563496652629|TTEST.NEURO.PRG:0.867350270815581|TTEST.NEURO.ESR:0.9850556929075631|FDR_TTEST.ASTRO.DEX:0.0010466933535862402|FDR_TTEST.ASTRO.ALD:0.33960986168704105|FDR_TTEST.ASTRO.DHT:0.9827486436778841|FDR_TTEST.ASTRO.PRG:0.833365735494594|FDR_TTEST.ASTRO.ESR:0.95588708088218|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-1.30256770833333|FOLD.ASTRO.ALD:-0.418713541666667|FOLD.ASTRO.DHT:0.0363828124999994|FOLD.ASTRO.PRG:-0.19789322916666702|FOLD.ASTRO.ESR:-0.0760156250000001|FOLD.NEURO.DEX:-0.187598958333334|FOLD.NEURO.ALD:0.0157031249999982|FOLD.NEURO.DHT:0.0731197916666666|FOLD.NEURO.PRG:0.0155703124999995|FOLD.NEURO.ESR:0.0018802083333326902
22	Egr2	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000037868	ENSMUST00000145936|ENSMUST00000145754|ENSMUST00000105438|ENSMUST00000146986|ENSMUST00000130933|ENSMUST00000048289|ENSMUST00000127820	NM_001373986|NM_001373987|NM_010118|NM_001373985|NM_001373983|NM_001347458	EGR2	Krox20|Krox-20|Egr-2|Zfp-25|NGF1-B	Regulation: DOWN|Probe.Set:ILMN_2623983|Identifier:NM_010118.1|FirstOfLocuslink:None|FirstOfName:Egr2|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:9.3175797422637e-13|ANOVA.CELL:5.68219072950841e-16|ANOVA.INT:1.83368078100629e-07|FDR_ANOVA.TREAT:3.16345534573003e-10|FDR_ANOVA.CELL:2.4094909977437902e-15|FDR_ANOVA.INT:3.79678817857329e-05|TTEST.ASTRO.DEX:2.3058691219660795e-06|TTEST.ASTRO.ALD:0.016186433130791|TTEST.ASTRO.DHT:0.0361872405850149|TTEST.ASTRO.PRG:0.5812073037191821|TTEST.ASTRO.ESR:0.280129841164378|TTEST.NEURO.DEX:0.0344963132833397|TTEST.NEURO.ALD:0.9107798133550761|TTEST.NEURO.DHT:0.457825506460988|TTEST.NEURO.PRG:0.856000076324616|TTEST.NEURO.ESR:0.23551652276318702|FDR_TTEST.ASTRO.DEX:0.00105417030532338|FDR_TTEST.ASTRO.ALD:0.49202920564920705|FDR_TTEST.ASTRO.DHT:0.8845768646342911|FDR_TTEST.ASTRO.PRG:0.9557736655478841|FDR_TTEST.ASTRO.ESR:0.9555788479553781|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-1.115109375|FOLD.ASTRO.ALD:-0.2440078125|FOLD.ASTRO.DHT:0.21783333333333502|FOLD.ASTRO.PRG:0.06211458333333301|FOLD.ASTRO.ESR:0.09265625000000101|FOLD.NEURO.DEX:-0.23023177083333302|FOLD.NEURO.ALD:-0.0127031249999998|FOLD.NEURO.DHT:0.0881822916666675|FOLD.NEURO.PRG:-0.014184895833333001|FOLD.NEURO.ESR:0.10079687500000001
