Index	Gene_name	Gene_list_number	Gene_list_index	Source	Ensembl_gene_id	Ensembl_transcript_id	RefSeq_mRNA_id	HGNC_symbol	Alias	Info
717	Dusp1	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000024190	ENSMUST00000126178|ENSMUST00000146077|ENSMUST00000236661|ENSMUST00000011196|ENSMUST00000235532|ENSMUST00000025025	NM_013642	DUSP1	mkp-1|erp|3CH134|Ptpn16|MKP1	Regulation: UP
718	Tsc22d3	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000031431	ENSMUST00000112996|ENSMUST00000152048|ENSMUST00000112995|ENSMUST00000133023|ENSMUST00000055738|ENSMUST00000123898	NM_001077364|NM_010286	TSC22D3	Gilz|Dsip1	Regulation: UP
719	Stim1	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000030987	ENSMUST00000211457|ENSMUST00000209255|ENSMUST00000211141|ENSMUST00000033289|ENSMUST00000210266|ENSMUST00000211058|ENSMUST00000210834|ENSMUST00000210761|ENSMUST00000210544	NM_001374060|NM_009287|NM_001400557|NM_001374058	STIM1	SIM	Regulation: UP
720	Ppp2r3a	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000043154	ENSMUST00000191226|ENSMUST00000185887|ENSMUST00000066773|ENSMUST00000188612|ENSMUST00000185735|ENSMUST00000075941|ENSMUST00000185719	NM_001161362|NM_172144	PPP2R3A	3222402P14Rik	Regulation: UP
721	Obp2a	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000062061	ENSMUST00000077667	NM_153558	OBP2B	Lcn13	Regulation: UP
722	8430408G22Rik	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000048489	ENSMUST00000204555|ENSMUST00000178241|ENSMUST00000067354	NM_001166580|NM_145980	DEPP1		Regulation: UP
723	Nrn1	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000039114	ENSMUST00000223611|ENSMUST00000224323|ENSMUST00000122286|ENSMUST00000037623|ENSMUST00000224960	NM_001374754|NM_153529	NRN1	0710008J23Rik|cpg15	Regulation: UP
724	EG668311	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex						Regulation: UP
725	Serpina3m	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000079012	ENSMUST00000101078|ENSMUST00000168797	NM_009253	SERPINA3	contrapsin-like|Spi-2rs1|Spi-2l|Spi2-rs1|MMSPi2.4|Spi2.4|MMCM7|3e46|antitrypsin|alpha-1 antiproteinase	Regulation: UP
726	Ugt2b36	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000070704	ENSMUST00000145617|ENSMUST00000094649|ENSMUST00000154455|ENSMUST00000132667	NM_001029867			Regulation: UP
727	Thrsp	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000035686	ENSMUST00000043077|ENSMUST00000206613	NM_009381	THRSP	Spot 14|S14	Regulation: UP
728	Pex11a	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000030545	ENSMUST00000150606|ENSMUST00000139620|ENSMUST00000032761|ENSMUST00000205297	NM_011068	PEX11A	PEX11alpha	Regulation: UP
729	Ppp1r3c	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000067279	ENSMUST00000087321	NM_016854	PPP1R3C	protein targeting to glicogen|PTG|Ppp1r5	Regulation: UP
730	Plin5	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000011305	ENSMUST00000113072|ENSMUST00000019808	NM_025874|NM_001077348	PLIN5	MLDP|Lsdp5|2310076L09Rik	Regulation: UP
731	CKLF5	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex						Regulation: UP
732	Tiparp	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000034640	ENSMUST00000154094|ENSMUST00000047906|ENSMUST00000130705	NM_178892	TIPARP	DDF1|PARP-7|PARP7	Regulation: UP
733	Rasgrf1	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000032356	ENSMUST00000034912|ENSMUST00000190073|ENSMUST00000034909|ENSMUST00000189545	NM_001039655|NM_001357743|NM_011245	RASGRF1	CDC25Mm|CDC25|Grfbeta|Grf1	Regulation: UP
734	Txnip	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000038393	ENSMUST00000128221|ENSMUST00000196871|ENSMUST00000144639|ENSMUST00000074519|ENSMUST00000151832|ENSMUST00000049093	NM_023719|NM_001009935	TXNIP	THIF|mVDUP1|VDUP1|Hyplip1	Regulation: UP
735	Ahsg	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000022868	ENSMUST00000231932|ENSMUST00000232674|ENSMUST00000231328|ENSMUST00000232098|ENSMUST00000023583|ENSMUST00000231848|ENSMUST00000232556|ENSMUST00000232377	NM_013465|NM_001276450	AHSG	fetuin-A	Regulation: UP
736	Hpx	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000030895	ENSMUST00000033185|ENSMUST00000210531	NM_017371	HPX	hx|Hpxn	Regulation: UP
737	Acss1	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000027452	ENSMUST00000154328|ENSMUST00000141500|ENSMUST00000028944|ENSMUST00000141785|ENSMUST00000147135	NM_080575	ACSS1	1110032O15Rik|AceCS2|Acas2|Acas2l	Regulation: UP
738	4930544G21Rik	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000026163	ENSMUST00000053075|ENSMUST00000160567|ENSMUST00000160953|ENSMUST00000160237|ENSMUST00000159078	NM_001356547|NM_172430	SPHKAP		Regulation: UP
739	Klrg2	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000071537	ENSMUST00000201345|ENSMUST00000202245|ENSMUST00000096030	NM_001033171	KLRG2	2310020F24Rik	Regulation: UP
740	Zfp36	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000044786	ENSMUST00000209061|ENSMUST00000051241	NM_011756	ZFP36	Nup475|Zfp-36|Tristetraprolin|Tis11|Ttp	Regulation: UP
741	Ccng1	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000020326	ENSMUST00000151359|ENSMUST00000020576	NM_009831	CCNG1	cyclin G	Regulation: UP
742	Gramd1b	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000040111	ENSMUST00000216821|ENSMUST00000119373|ENSMUST00000137189|ENSMUST00000165104|ENSMUST00000118159|ENSMUST00000045682|ENSMUST00000129940|ENSMUST00000211853|ENSMUST00000121357|ENSMUST00000137454|ENSMUST00000155265|ENSMUST00000148170|ENSMUST00000153029|ENSMUST00000150977|ENSMUST00000239052	NM_001357620|NM_001357619|NM_172768|NM_001357623|NM_001357622|NM_001357618|NM_001357617|NM_001357621	GRAMD1B	A930008A22Rik	Regulation: UP
743	Fkbp5	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000024222	ENSMUST00000233870|ENSMUST00000233917|ENSMUST00000232690|ENSMUST00000233307|ENSMUST00000233747|ENSMUST00000153744|ENSMUST00000233291|ENSMUST00000114792|ENSMUST00000147716|ENSMUST00000177939|ENSMUST00000079413|ENSMUST00000232939|ENSMUST00000143685|ENSMUST00000233372|ENSMUST00000233102	NM_010220	FKBP5	FKBP51|Dit1|D17Ertd592e	Regulation: UP
744	Susd3	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000021384	ENSMUST00000135784|ENSMUST00000119721|ENSMUST00000058196|ENSMUST00000021816|ENSMUST00000141408|ENSMUST00000131880	NM_025491|NM_028340|NM_001360772	SUSD3	2810440J20Rik|1700017I11Rik	Regulation: UP
745	BC030863	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000051586	ENSMUST00000204994|ENSMUST00000203188|ENSMUST00000205020|ENSMUST00000204644|ENSMUST00000207993|ENSMUST00000207968|ENSMUST00000204302|ENSMUST00000238957|ENSMUST00000212208|ENSMUST00000207889|ENSMUST00000205030|ENSMUST00000140854|ENSMUST00000204248|ENSMUST00000142924|ENSMUST00000238968|ENSMUST00000098457|ENSMUST00000077159|ENSMUST00000203254|ENSMUST00000238920|ENSMUST00000212333|ENSMUST00000151602|ENSMUST00000150503|ENSMUST00000203095	NM_001270475|NM_153396	MICAL3		Regulation: UP
746	Aqp9	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000032204	ENSMUST00000133239|ENSMUST00000074465|ENSMUST00000138364|ENSMUST00000060917|ENSMUST00000144618|ENSMUST00000113570|ENSMUST00000136798|ENSMUST00000139495|ENSMUST00000153050|ENSMUST00000135892	NM_022026|NM_001271843	AQP9	1700020I22Rik	Regulation: UP
747	Trf	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000032554	ENSMUST00000165296|ENSMUST00000035158|ENSMUST00000112645|ENSMUST00000126359|ENSMUST00000170904|ENSMUST00000112503|ENSMUST00000164377|ENSMUST00000168142|ENSMUST00000190051	NM_133977	TF	Tfn|HP	Regulation: UP
748	Cyp2c67	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000062624	ENSMUST00000067328	NM_001024719		C730004C24Rik	Regulation: UP
749	Uox	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000028186	ENSMUST00000029837|ENSMUST00000147409|ENSMUST00000197320|ENSMUST00000121133|ENSMUST00000138921|ENSMUST00000199489	NM_009474			Regulation: UP
750	Fgl1	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000031594	ENSMUST00000134510|ENSMUST00000034003	NM_145594	FGL1		Regulation: UP
751	Neurl1a	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000006435	ENSMUST00000235326|ENSMUST00000235290|ENSMUST00000111808|ENSMUST00000111807	NM_021360|NM_001163480	NEURL1	Nlz|2410129E16Rik|Neu1|Rnf67|Neur1|Neurl	Regulation: UP
752	Serpine2	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000026249	ENSMUST00000191529|ENSMUST00000189793|ENSMUST00000027467|ENSMUST00000190724|ENSMUST00000191026|ENSMUST00000153862	NM_009255	SERPINE2	nexin|PN-1|PI7|protease nexin 1|Spi4|B230326M24Rik	Regulation: UP
753	Sla	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000022372	ENSMUST00000164163|ENSMUST00000164939|ENSMUST00000168522|ENSMUST00000100572|ENSMUST00000168589	NM_001029841|NM_009192	SLA	Slap|Slap-1	Regulation: UP
754	Rhou	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000039960	ENSMUST00000045487|ENSMUST00000136615	NM_133955	RHOU	2310026M05Rik|CDC42L1|WRCH-1|mG28K|WRCH1|Arhu	Regulation: UP
755	Napepld	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000044968	ENSMUST00000115217|ENSMUST00000060899	NM_001359963|NM_001359964|NM_178728|NM_001359965	NAPEPLD	NAPE-PLD	Regulation: UP
756	Fam89a	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000043068	ENSMUST00000055257	NM_001081120	FAM89A	2310031A18Rik	Regulation: UP
757	Gldc	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000024827	ENSMUST00000235203|ENSMUST00000235189|ENSMUST00000025778	NM_138595	GLDC	D19Wsu57e|D030049L12Rik|b2b2679Clo	Regulation: UP
758	Insl6	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000050957	ENSMUST00000052380	NM_013754	INSL6	RIF1|relaxin/insulin-like factor 1	Regulation: UP
759	Kng1	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000022875	ENSMUST00000023589|ENSMUST00000125790|ENSMUST00000089902|ENSMUST00000039492	NM_001102412|NM_001102411|NM_023125	KNG1	L-kininogen|H-kininigen	Regulation: UP
760	Serpina3h	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000041449	ENSMUST00000116393			6C28|alpha-1 antiproteinase	Regulation: UP
761	Ambp	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000028356	ENSMUST00000030041|ENSMUST00000142901	NM_007443	AMBP	ASPI|HI-30|ulinastatin|Urinary Trypsin Inhibitor|UTI|Itil|Intin4	Regulation: UP
762	Map3k6	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000028862	ENSMUST00000030677|ENSMUST00000134895|ENSMUST00000123612|ENSMUST00000127681	NM_016693	MAP3K6	Ask2|MEKK6|MAPKKK6	Regulation: UP
763	Klhl6	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000043008	ENSMUST00000058839|ENSMUST00000171910|ENSMUST00000165530|ENSMUST00000166801	NM_183390	KLHL6		Regulation: UP
764	Aox3	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000064294	ENSMUST00000162011|ENSMUST00000160815|ENSMUST00000161549|ENSMUST00000159014|ENSMUST00000040999	NM_023617		AOH1|1200011D03Rik	Regulation: UP
765	Snx10	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000038301	ENSMUST00000140560|ENSMUST00000137212|ENSMUST00000114439|ENSMUST00000049152|ENSMUST00000149024|ENSMUST00000155724|ENSMUST00000179365	NM_028035|NM_001127349|NM_001361581|NM_001361582|NM_001361576|NM_001127348|NM_001361577|NM_001361578|NM_001361579|NM_001361580	SNX10	2410004M09Rik	Regulation: UP
766	Pim3	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000035828	ENSMUST00000229969|ENSMUST00000042818	NM_145478	PIM3	KID-1/kinase induced by depolarization|Kid1	Regulation: UP
767	Net1	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000021215	ENSMUST00000222442|ENSMUST00000222017|ENSMUST00000222504|ENSMUST00000223258|ENSMUST00000099946|ENSMUST00000091853|ENSMUST00000220887	NM_019671|NM_001047159	NET1	mNET1|Net1 homolog|9530071N24Rik|0610025H04Rik	Regulation: UP
768	LOC100041932	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex						Regulation: UP
769	Maff	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000042622	ENSMUST00000229285|ENSMUST00000096350|ENSMUST00000163691|ENSMUST00000229130	NM_001304831|NM_001304832|NM_001304830|NM_010755	MAFF		Regulation: UP
770	Lrrc8a	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000007476	ENSMUST00000113654|ENSMUST00000095078	NM_177725	LRRC8A	Lrrc8|ebo|SWELL1	Regulation: UP
771	Cyp1a2	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000032310	ENSMUST00000215792|ENSMUST00000034860	NM_009993	CYP1A2	P450-3|CP12|aromatic compound inducible	Regulation: UP
772	Ampd3	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000005686	ENSMUST00000176487|ENSMUST00000170374|ENSMUST00000147587|ENSMUST00000213373|ENSMUST00000106686|ENSMUST00000148292|ENSMUST00000005829|ENSMUST00000143786	NM_009667|NM_001276301|NM_001372441|NM_001372439	AMPD3		Regulation: UP
773	F9	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000031138	ENSMUST00000033477	NM_007979|NM_001305797	F9	Cf-9|Cf9	Regulation: UP
774	Serpina1b	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000071178	ENSMUST00000095450|ENSMUST00000186166|ENSMUST00000164454|ENSMUST00000187220	NM_009244	SERPINA1	PI2|D12Ucla2|Spi1-2	Regulation: UP
775	9530053J19Rik	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex						Regulation: UP
776	Cyp2b10	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000030483	ENSMUST00000144140|ENSMUST00000005477|ENSMUST00000072438	NM_009999		p16|Cyp2b|phenobarbitol inducible, type b|Cyp2b20	Regulation: UP
777	A830037N18Rik	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex						Regulation: UP
778	6330403K07Rik	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000018451	ENSMUST00000156068|ENSMUST00000238695	NM_134022			Regulation: UP
779	Serpina3g	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000041481	ENSMUST00000171916|ENSMUST00000171065|ENSMUST00000043315|ENSMUST00000170628	NM_001353613|NM_001353612	SERPINA3	Spi2-1|Spi2/eb.1|2A2|alpha-1 antiproteinase,|alpha-1 antiproteinase|Spi2A	Regulation: UP
780	Cklf	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000054400	ENSMUST00000212259|ENSMUST00000034342|ENSMUST00000211809|ENSMUST00000212433|ENSMUST00000212410|ENSMUST00000212422|ENSMUST00000211829|ENSMUST00000212688|ENSMUST00000098464|ENSMUST00000212939	NM_001037841|NM_001286383|NM_029295	CKLF	CKLF5|chemokine-like factor 4|Cklf6|HSPC224|UCK-1|CKLF4|CKLF3|CKLF2|CKLF1|C32|1700001C14Rik|A730028G07Rik	Regulation: UP
781	Neto2	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000036902	ENSMUST00000216286|ENSMUST00000209259|ENSMUST00000215046|ENSMUST00000209479|ENSMUST00000109686	NM_001081324|NM_001357287|NM_001357288	NETO2	5530601C23Rik	Regulation: UP
782	Ctgf	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000019997	ENSMUST00000129142|ENSMUST00000176228|ENSMUST00000020171	NM_010217	CCN2		Regulation: UP
783	9330177P18Rik	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex						Regulation: UP
784	Lrrc16	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000021338	ENSMUST00000142171|ENSMUST00000110398|ENSMUST00000123076|ENSMUST00000072889|ENSMUST00000128416|ENSMUST00000144159|ENSMUST00000151566|ENSMUST00000125901|ENSMUST00000140042|ENSMUST00000136517|ENSMUST00000147261|ENSMUST00000125420	NM_026825|NM_001384122|NM_001311122	CARMIL1		Regulation: UP
785	Mt2	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000031762	ENSMUST00000034214|ENSMUST00000212806	NM_008630		MT-II|Mt-2	Regulation: UP
786	Sdc4	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000017009	ENSMUST00000142909|ENSMUST00000017153	NM_011521	SDC4	ryudocan|Synd4|syndecan-4|S4	Regulation: UP
787	Hspb8	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000041548	ENSMUST00000036991|ENSMUST00000133335	NM_030704	HSPB8	HSP20-like|HSP22|D5Ucla4|E2IG1|H11|Cryac|H11K	Regulation: UP
788	Ccl17	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000031780	ENSMUST00000034232	NM_011332	CCL17	TARC|ABCD-2|Scya17	Regulation: UP
789	Bcl2l1	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000007659	ENSMUST00000134357|ENSMUST00000156688|ENSMUST00000007803|ENSMUST00000173755|ENSMUST00000109820|ENSMUST00000128172|ENSMUST00000140436|ENSMUST00000146380|ENSMUST00000134902	NM_001289716|NM_001289717|NM_001355053|NM_009743	BCL2L1	bcl-x|Bcl-XL|BclX|Bcl-Xs|Bcl(X)L	Regulation: UP
790	Npm3	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000056209	ENSMUST00000144165|ENSMUST00000070215	NM_008723	NPM3	Nub1	Regulation: UP
791	Mug2	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000030131	ENSMUST00000081777	NM_008646	PZP		Regulation: UP
792	Hao1	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000027261	ENSMUST00000140794|ENSMUST00000028704	NM_010403	HAO1	GOX|Hao-1|Gox1	Regulation: UP
793	Pon1	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000002588	ENSMUST00000177159|ENSMUST00000176933|ENSMUST00000176945|ENSMUST00000002663	NM_011134	PON1	Pon	Regulation: UP
794	Syde2	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000036863	ENSMUST00000212479|ENSMUST00000039517|ENSMUST00000200546|ENSMUST00000195918	NM_001166064	SYDE2	C430017H16Rik	Regulation: UP
795	Arg1	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000019987	ENSMUST00000218260|ENSMUST00000220186|ENSMUST00000020161	NM_007482	ARG1	PGIF|Arg-1|AI	Regulation: UP
796	Serpina12	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000041567	ENSMUST00000043915	NM_026535	SERPINA12	vaspin	Regulation: UP
797	Pnmt	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000038216	ENSMUST00000041301|ENSMUST00000124527	NM_008890	PNMT	Pent	Regulation: UP
798	Bmp4	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000021835	ENSMUST00000226759|ENSMUST00000135408|ENSMUST00000100676|ENSMUST00000074077	NM_007554|NM_001316360	BMP4	Bmp2b|Bmp2b1|Bmp2b-1|Bmp-4	Regulation: UP
799	Plekhf1	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000074170	ENSMUST00000098513	NM_024413	PLEKHF1	1810013P09Rik|LAPF	Regulation: UP
800	9430023L20Rik	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000037204	ENSMUST00000229525|ENSMUST00000230525|ENSMUST00000048393	NM_026566	ATG101		Regulation: UP
801	Insig2	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000003721	ENSMUST00000186915|ENSMUST00000003818|ENSMUST00000159192|ENSMUST00000159528|ENSMUST00000162019|ENSMUST00000159085|ENSMUST00000160688|ENSMUST00000159125|ENSMUST00000162790|ENSMUST00000161818|ENSMUST00000160968|ENSMUST00000162582|ENSMUST00000161068|ENSMUST00000071064	NM_001357251|NM_133748|NM_001271532|NM_178082|NM_001271531	INSIG2	Insig-2|2900053I11Rik|C730043J18Rik	Regulation: UP
802	Sec62	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000027706	ENSMUST00000191730|ENSMUST00000029256|ENSMUST00000195072	NM_001357528|NM_027016	SEC62	HTP1|Dtrp1|SEC62|3100002M17Rik|Tloc1	Regulation: UP
803	3110023G01Rik	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000025420	ENSMUST00000154053|ENSMUST00000137354|ENSMUST00000135029|ENSMUST00000122984|ENSMUST00000026486|ENSMUST00000137498|ENSMUST00000123650|ENSMUST00000125744|ENSMUST00000154665|ENSMUST00000126153|ENSMUST00000138336	NM_001368656|NM_001368655|NM_001368657|NM_027721	KATNAL2		Regulation: UP
804	Rarres1	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000049404	ENSMUST00000054825	NM_001164763	RARRES1	5430417P09Rik	Regulation: UP
805	EG245297	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex						Regulation: UP
806	Eif4ebp3	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000090264	ENSMUST00000036765	NM_201256	EIF4EBP3	4E-BP3	Regulation: UP
807	LOC624610	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex						Regulation: UP
808	Mup3	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000066154	ENSMUST00000084531|ENSMUST00000107488|ENSMUST00000107472	NM_001039544		Mup-3	Regulation: UP
809	Grasp	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000000531	ENSMUST00000000543	NM_019518	TAMALIN		Regulation: UP
810	Sesn1	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000038332	ENSMUST00000041438|ENSMUST00000099931|ENSMUST00000214835	NM_001162908|NM_001013370	SESN1	1110002G11Rik|SEST1|PA26	Regulation: UP
811	Fam107a	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000021750	ENSMUST00000120411|ENSMUST00000036070|ENSMUST00000121887|ENSMUST00000137133	NM_001360339|NM_001360337|NM_001360338|NM_183187	FAM107A	DRR1	Regulation: UP
812	Tsc22d1	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000022010	ENSMUST00000177471|ENSMUST00000022587|ENSMUST00000110888|ENSMUST00000133224|ENSMUST00000142683|ENSMUST00000175984|ENSMUST00000175811|ENSMUST00000176581|ENSMUST00000176886|ENSMUST00000101618|ENSMUST00000175655|ENSMUST00000177207|ENSMUST00000134109|ENSMUST00000140251|ENSMUST00000177333|ENSMUST00000048371	NM_001310647|NM_207652|NM_001177751|NM_001310646|NM_009366	TSC22D1	TSC-22|Egr5|Tgfb1i4	Regulation: UP
813	Lpin1	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000020593	ENSMUST00000239165|ENSMUST00000067124|ENSMUST00000222989|ENSMUST00000223129|ENSMUST00000221230|ENSMUST00000238839|ENSMUST00000221146|ENSMUST00000221789|ENSMUST00000221297|ENSMUST00000111067	NM_001130412|NM_001355598|NM_015763|NM_172950	LPIN1	Lipin1	Regulation: UP
814	3110040M04Rik	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000114582	ENSMUST00000224012	NM_001372355			Regulation: UP
815	Sgtb	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000042743	ENSMUST00000159574|ENSMUST00000044385|ENSMUST00000160322	NM_001361054|NM_144838	SGTB	C630001O05Rik	Regulation: UP
816	Tns1	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000055322	ENSMUST00000187691|ENSMUST00000191204|ENSMUST00000191104|ENSMUST00000191367|ENSMUST00000185264|ENSMUST00000188436|ENSMUST00000169786|ENSMUST00000185529|ENSMUST00000191264|ENSMUST00000187584|ENSMUST00000190599|ENSMUST00000189571|ENSMUST00000190389|ENSMUST00000189228|ENSMUST00000187281|ENSMUST00000191527|ENSMUST00000188942|ENSMUST00000212888|ENSMUST00000188208|ENSMUST00000185702|ENSMUST00000239451|ENSMUST00000186381|ENSMUST00000185331	NM_001289895|NM_027884	TNS1	1200014E20Rik|E030018G17Rik|1110018I21Rik|Tns|E030037J05Rik	Regulation: UP
817	A130038J17Rik	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex						Regulation: UP
818	Arl4d	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000034936	ENSMUST00000039388	NM_025404	ARL4D	Arl5|1110036H21Rik|Arf4l|Arfl4	Regulation: UP
819	Slc16a9	18	18_marpiech_tissues_dex_up	marpiech_tissues_dex	ENSMUSG00000037762	ENSMUST00000155933|ENSMUST00000046807	NM_025807	SLC16A9	4930425B13Rik|1200003C15Rik	Regulation: UP
